round,test_loss,test_top1,test_top5
54,1.9195,28.3550,86.0390,2.1835,18.0000,66.4300
55,1.9108,30.8233,86.3454,2.1841,17.9700,71.1100
56,1.7371,44.1797,86.2511,2.2298,15.0700,69.2900
57,1.8044,42.1801,82.3697,2.3361,17.6000,66.8900
58,1.8688,29.5207,88.5621,2.1870,17.9700,69.9200
59,1.8956,34.8404,84.5745,2.1905,17.3000,69.3500
60,1.9314,32.3473,83.8740,2.1528,19.1800,71.9300
61,1.9774,23.1373,83.2353,2.1888,16.2400,69.9800
62,2.0077,21.5054,75.9140,2.2321,14.5700,64.9400
63,1.9443,28.4749,83.6873,2.1460,18.6600,72.8700
64,1.8700,34.4727,85.4492,2.1885,16.1100,67.7600
65,1.8801,36.7647,91.9118,2.1039,19.4900,73.7000
66,1.8521,34.5401,86.8885,2.0959,18.5500,75.5600
67,1.9310,35.2008,81.7125,2.1538,17.2200,71.5100
68,1.8502,34.0494,88.3996,2.0710,17.9700,77.5200
69,1.9070,28.7214,81.1069,2.0991,16.5900,77.1700
70,1.8627,32.8586,89.7253,2.1075,16.7500,73.4000
71,2.0315,25.9825,83.4061,2.0803,18.7200,78.1400
72,1.9490,27.2727,86.0140,2.1196,16.7000,72.4000
73,1.9651,25.9117,80.9981,2.0441,20.9400,76.4700
74,1.9274,30.2810,84.3913,2.0451,16.4000,79.3100
75,1.9440,29.1251,83.8317,2.0490,19.9700,80.0700
76,1.8478,32.3561,88.8165,2.0655,19.8000,75.0800
77,1.9764,27.7670,81.8447,2.0494,22.2500,76.0200
78,1.8165,32.7314,85.7788,2.0973,17.3500,72.6500
79,1.8174,36.5953,85.4230,2.1295,17.1900,73.1400
80,1.8024,33.7500,89.6875,2.1535,18.0400,77.4300
81,1.9176,30.7397,81.4601,2.0262,18.5300,79.6800
82,1.7776,33.3692,93.0032,2.1234,17.7200,77.0200
83,1.9200,24.5014,86.2298,2.0621,18.2400,76.5300
84,1.6401,44.9321,88.9237,2.1674,17.5400,75.1500
85,1.6654,43.0168,90.4097,2.1281,20.8500,72.9600
86,1.8267,32.1357,88.7226,2.0761,23.8200,76.4600
87,1.7539,37.1707,87.9024,2.0662,19.3500,75.2600
88,1.8148,39.4084,85.1145,2.0956,17.8000,75.2000
89,1.9297,26.1596,84.8794,1.9838,21.1600,79.8300
90,1.5077,50.4753,94.2015,2.1337,17.6000,78.2300
91,1.7273,37.9243,87.7789,2.1972,16.6900,72.8400
92,1.8120,35.3556,85.4603,2.1455,19.8500,75.1200
93,1.8429,34.9189,86.5946,2.1053,21.2400,80.0000
94,1.8287,37.3164,85.5044,2.0587,20.9200,79.5400
95,1.8628,31.7610,85.7442,2.1402,16.7100,73.2800
96,1.8375,28.2230,89.5470,2.0277,18.4700,80.4300
97,1.8797,28.0922,87.7358,1.9846,24.6800,80.4700
98,1.8714,29.3065,83.6689,1.9649,23.0100,80.3800
99,1.6823,35.8566,90.2390,2.1501,18.0600,75.8100
100,1.6290,42.1102,91.5966,2.1623,17.4500,70.9900
