round,train_loss,train_top1,train_top5,train2_loss,train2_top1,train2_top5,test_loss,test_top1,test_top5
86,1.8767,26.4620,84.7000,1.8697,26.6800,85.4500
87,1.8929,28.7480,83.7320,1.8928,28.7100,83.8500
88,1.8501,29.4220,85.0320,1.8453,29.7200,85.6600
89,1.8563,30.8540,85.3280,1.8518,31.0600,86.0200
90,1.8495,30.8480,85.1000,1.8461,31.1700,85.4500
91,1.8621,30.5820,84.6280,1.8622,31.0500,84.8900
92,1.8709,28.3600,84.1700,1.8638,28.4300,84.6600
93,1.8660,31.3460,85.6620,1.8646,31.3100,85.8800
94,1.8795,29.9460,84.2160,1.8734,30.0200,84.7900
95,1.8382,30.3140,85.7120,1.8368,30.7100,85.9700
96,1.8371,30.4380,85.7500,1.8331,30.6200,85.8300
97,1.8266,31.4760,85.9040,1.8235,31.6000,86.0100
98,1.8163,31.0200,86.1900,1.8130,31.3200,86.4900
99,1.8617,28.1720,85.2080,1.8570,28.5300,85.5000
100,1.8288,30.7960,86.1120,1.8246,31.1100,86.3500
