round,test_loss,test_top1,test_top5
76,1.8955,33.5505,86.4278,2.1044,20.7100,75.3000
77,2.0210,27.7670,81.0680,2.1166,21.2300,74.5400
78,1.8623,30.6998,84.8758,2.1580,16.6000,70.8600
79,1.8396,35.9837,83.6901,2.1300,17.1700,72.5700
80,1.8101,34.8958,90.5208,2.1120,20.5000,75.7600
81,1.9149,31.6042,84.1499,2.0374,17.8000,80.1800
82,1.7835,30.6781,92.8956,2.2749,11.2000,70.6700
83,1.8932,25.0712,82.0513,2.1277,19.1500,75.8300
84,1.6357,42.9467,90.9091,2.1826,16.7500,74.5300
85,1.6710,44.1341,89.3855,2.1489,20.5300,72.3500
86,1.8283,25.6487,85.8283,2.2633,17.2500,69.2200
87,1.7262,39.2195,89.5610,2.0814,20.7600,74.6900
88,1.8084,38.4542,85.5916,2.1132,16.1800,75.4100
89,1.9854,22.9128,84.3228,2.0730,19.1100,76.9600
90,1.4842,49.9049,95.6274,2.3433,17.2800,76.2300
91,1.6830,40.6402,90.3007,2.1742,17.6400,74.4200
92,1.7990,39.0167,88.2845,2.0737,23.3500,77.9100
93,1.8578,34.0541,84.7568,2.1531,21.4900,73.8700
94,1.7885,34.4760,86.2880,2.1047,20.6600,75.9100
95,1.8432,35.4298,86.4780,2.0295,21.0400,78.7900
96,1.8374,28.9199,90.6794,2.0299,18.7000,79.3400
97,1.8845,29.0356,88.4696,1.9950,26.0000,79.7800
98,1.8966,30.0895,83.3333,2.0151,19.5300,78.2400
99,1.6518,36.8526,92.9283,2.1093,20.4400,78.3800
100,1.6915,42.4837,92.8105,2.0980,19.1700,73.1600
