round,test_loss,test_top1,test_top5
34,2.1972,14.8300,68.9260,2.1961,15.3500,69.1100
35,2.1967,16.3940,69.3880,2.1933,16.6400,69.5500
36,2.1827,16.7400,70.5340,2.1827,16.6600,71.3400
37,2.1646,18.5340,69.5300,2.1643,18.9300,69.7100
38,2.1632,19.0740,69.7080,2.1633,19.5000,69.9000
39,2.1598,18.0520,74.8140,2.1556,18.4300,75.7400
40,2.1422,18.3000,74.4920,2.1397,18.8000,75.3100
41,2.1548,15.2600,75.2020,2.1512,15.0500,75.8600
42,2.1554,16.5660,72.7240,2.1564,16.6500,72.4000
43,2.1116,17.0300,75.8900,2.1107,17.0000,76.5000
44,2.1095,15.6660,77.5760,2.1033,15.7600,78.6900
45,2.1068,17.4120,76.2180,2.1046,17.3900,76.9800
46,2.1114,20.3340,77.8780,2.1095,20.0400,78.6100
47,2.1209,17.4780,76.1060,2.1110,18.1400,77.2800
48,2.1123,19.2960,77.8140,2.1067,20.5400,79.0200
49,2.1053,19.8400,75.4640,2.1041,19.7400,75.9600
50,2.1186,17.5800,76.0500,2.1195,17.2900,75.8500
51,2.0879,20.0140,77.0940,2.0817,20.1500,77.6800
52,2.0680,21.8200,76.2740,2.0505,22.2200,77.8500
53,2.0599,18.3400,76.8520,2.0576,18.8100,77.2400
54,2.0484,19.6420,77.1080,2.0424,20.2200,77.6200
55,2.0596,19.3560,78.9160,2.0440,19.3400,80.8300
56,2.0575,17.7300,76.8260,2.0575,17.9600,76.8800
57,2.0628,19.6540,79.3280,2.0530,19.8300,80.7600
58,2.0443,20.9340,79.5520,2.0317,21.2100,80.9000
59,2.0412,20.7460,78.5560,2.0374,21.6500,78.6700
60,2.0284,21.3860,80.0220,2.0203,22.8900,80.8500
61,2.0474,17.4180,77.9840,2.0162,18.1100,80.7300
62,2.0319,21.6100,79.4920,2.0308,22.3200,78.7100
63,2.0180,23.5760,80.9260,2.0055,23.8100,81.4600
64,2.0343,18.9100,78.8740,2.0292,19.3400,78.9600
65,2.0118,22.3920,80.4300,2.0097,22.7200,80.9400
66,2.0232,22.6360,80.8120,2.0113,23.5900,82.2600
67,2.0240,23.5960,80.3120,1.9995,24.2100,82.6800
68,2.0241,21.6980,79.3220,2.0016,22.4100,81.7500
69,2.0134,18.2280,79.4480,2.0088,18.5300,79.9000
70,1.9905,25.4420,81.1200,1.9785,28.3900,82.2700
71,1.9960,25.5060,80.8980,1.9803,27.7400,82.3600
72,1.9883,25.7340,80.8720,1.9717,27.7100,82.3000
73,1.9929,20.9360,82.3800,1.9694,22.7500,84.2700
74,1.9924,22.9500,80.5340,1.9811,23.2700,81.2200
75,1.9735,25.8380,81.7040,1.9592,26.9600,83.2100
76,1.9691,26.6640,81.5660,1.9491,27.8100,82.8600
77,1.9799,24.6800,81.4460,1.9304,26.3000,84.2300
78,1.9648,25.9940,81.2900,1.9551,26.2900,81.6200
79,1.9877,26.5980,82.7640,1.9790,28.8600,83.4900
80,1.9832,25.3260,80.9760,1.9480,27.5100,83.3400
81,1.9786,26.7080,81.2980,1.9753,26.8200,81.0800
82,1.9454,26.2840,82.9260,1.9183,27.8400,84.6400
83,1.9639,26.5140,82.0880,1.9546,26.8000,82.5500
84,1.9605,26.9140,82.5740,1.9589,26.5100,81.7300
85,1.9672,26.2120,81.9660,1.9251,28.6900,85.0400
86,1.9514,26.2540,81.3160,1.9439,26.9200,81.5000
87,1.9442,27.2580,82.7680,1.9238,29.4500,84.1600
88,1.9396,26.0260,82.0240,1.9038,28.4400,84.2600
89,1.9598,26.8060,81.6740,1.9261,28.1700,83.9900
90,1.9281,28.1120,82.7940,1.9133,30.6100,83.0100
91,1.9261,27.4480,83.1120,1.8981,28.2400,84.6200
92,1.9288,27.8600,83.3000,1.9102,29.2500,84.3300
93,1.9329,26.8280,83.3080,1.9057,27.6100,84.7000
94,1.9237,26.6940,84.0700,1.9026,28.2900,84.9600
95,1.9339,26.5060,82.3320,1.9145,27.6500,83.3400
96,1.9376,24.8780,83.5240,1.9036,27.2200,84.9600
97,1.9396,26.5260,82.1180,1.9070,27.1400,84.0900
98,1.9170,27.9220,83.0440,1.8973,29.7500,84.0000
99,1.9199,27.4320,82.9100,1.9110,27.6600,83.4400
100,1.8907,28.9140,83.9000,1.8647,30.9300,85.0500
